is_sarcastic,headline,DeepSeek_Sarcasm,Gemini_Sarcasm,Openai_Sarcasm,llama_Sarcasm
FALSE,is trouble brewing for the 2015 npt review conference?,FALSE,FALSE,FALSE,TRUE
TRUE,area man going to go ahead and consider that a date,TRUE,TRUE,TRUE,TRUE
TRUE,4 senators mauled during congressional tiger show,TRUE,TRUE,FALSE,TRUE
FALSE,huffpost hill - secret service agents really glad dark sunglasses hide bloodshot eyes,TRUE,FALSE,TRUE,TRUE
TRUE,kite flyer in the zone,FALSE,TRUE,FALSE,TRUE
TRUE,bacon just one of sprint's new downloadable ring scents,TRUE,FALSE,FALSE,TRUE
FALSE,i photograph to remember,FALSE,FALSE,FALSE,TRUE
FALSE,u.s. bobsled team pays tribute to late gold medalist steven holcomb,FALSE,TRUE,FALSE,TRUE
FALSE,"among santa fe's many virtues? history, art, culture, hospitality and killer vintage clothing",FALSE,FALSE,FALSE,TRUE
FALSE,"power plan foes from mars, backers from venus (earth actually)",TRUE,FALSE,FALSE,TRUE
FALSE,journalists who refuse to take the same non-answer for an answer,TRUE,FALSE,TRUE,TRUE
FALSE,nukes and the global schism,FALSE,FALSE,FALSE,FALSE
TRUE,weird relative at family reunion knows how everyone related to each other,TRUE,TRUE,TRUE,TRUE
FALSE,negro week at the 1939â1940 new york world's fair,TRUE,TRUE,FALSE,TRUE
FALSE,"trump threatens to veto spending bill over border wall funding, then signs it",FALSE,TRUE,FALSE,TRUE
FALSE,6 diy stress hacks using what's in your closet,TRUE,FALSE,FALSE,TRUE
FALSE,the major concern with the phone call with taiwan,FALSE,TRUE,FALSE,TRUE
FALSE,a weird and wonderful cabaret chronicle: karen mason revisits her roots at 'don't tell mama!',FALSE,TRUE,FALSE,TRUE
FALSE,why companies shouldn't hide the financial risks of climate change,FALSE,FALSE,FALSE,TRUE
FALSE,the louvre gardens are teeming with rats,TRUE,TRUE,FALSE,TRUE
FALSE,"trump is #1 in the polls, and so was the 'macarena'",TRUE,FALSE,FALSE,TRUE
FALSE,"boy george opens up about happiness, being a u.s. politics junkie and more",FALSE,TRUE,FALSE,TRUE
TRUE,area woman decides not to post facebook status that would have tipped gun control debate,TRUE,FALSE,FALSE,FALSE
TRUE,"sprint, t-mobile ceos merge into grotesque executive hybrid",TRUE,TRUE,FALSE,TRUE
FALSE,patrick stewart reads hilariously bad reviews of iconic tourist attractions,TRUE,FALSE,FALSE,TRUE
FALSE,safeguarding the well-being of children,FALSE,TRUE,FALSE,TRUE
FALSE,the public health threat of private anger,TRUE,TRUE,FALSE,TRUE
TRUE,target 'dorm room essentials' aisle being browsed exclusively by 30-year-old men with studio apartments,TRUE,FALSE,TRUE,TRUE
TRUE,suzanne somers named u.s. thighmaster general,TRUE,TRUE,FALSE,TRUE
FALSE,just a friendly and wildly hot reminder that oscar isaac is playing hamlet,TRUE,TRUE,FALSE,TRUE
FALSE,a new hbo documentary shows what it's really like inside a terror attack,FALSE,TRUE,FALSE,TRUE
FALSE,watch: stories you won't believe from some of the world's dirtiest jobs,TRUE,TRUE,FALSE,TRUE
FALSE,golf sensation jordan spieth loses masters after horrible meltdown; danny willett wins,TRUE,FALSE,FALSE,TRUE
FALSE,first gay couple receives marriage license at jailed kentucky clerk's office,FALSE,TRUE,FALSE,TRUE
TRUE,world's jews celebrate christmas with ceremonial re-murdering of christ,TRUE,TRUE,FALSE,TRUE
FALSE,"john mccain, czar hater, calls for ebola czar",TRUE,FALSE,FALSE,TRUE
FALSE,father of trump tower climber also has an important message for you,TRUE,FALSE,FALSE,TRUE
TRUE,that guy from that one show in rehab,TRUE,TRUE,TRUE,TRUE
FALSE,"sanders hits bill clinton on welfare reform, trade",FALSE,FALSE,FALSE,TRUE
FALSE,white nationalist calls trump's denouncement of hate groups 'kumbaya nonsense',TRUE,TRUE,TRUE,TRUE
TRUE,'old milwaukee book of world records' confirms title for most punches to shoulder,TRUE,TRUE,FALSE,TRUE
FALSE,new details paint unsettling pictures of london attackers,FALSE,FALSE,FALSE,TRUE
FALSE,don't ask me to 'get over' my history with breast cancer,TRUE,FALSE,FALSE,TRUE
FALSE,"being a facebook wallflower isn't good for you, the social site says",TRUE,FALSE,FALSE,TRUE
TRUE,woody harrelson spends two hours drawing marijuana leaf on binder,TRUE,TRUE,FALSE,TRUE
TRUE,burger king franchise owner adds sad little personal touches to restaurant,TRUE,TRUE,FALSE,TRUE
TRUE,verb to follow noun; prepositional phrase to follow,FALSE,FALSE,FALSE,FALSE
FALSE,a valentine for my best friend: my life wouldn't be the same without you,FALSE,TRUE,FALSE,TRUE
FALSE,the importance of being collaborative,FALSE,TRUE,FALSE,TRUE
TRUE,russian officials scrambling as plan to delegitimize western democracy moving way faster than intended,TRUE,TRUE,TRUE,TRUE
TRUE,"obama sort of freaked out after not receiving single e-mail, phone call for entire day",TRUE,TRUE,TRUE,TRUE
FALSE,adele tweets apology after stage rigging hits glasgow concertgoer,TRUE,FALSE,FALSE,FALSE
TRUE,pastor talking to non-christian who just lost wife can smell blood,TRUE,TRUE,FALSE,TRUE
FALSE,'religious freedom' clauses are point of contention as australia crafts marriage equality laws,FALSE,FALSE,FALSE,TRUE
FALSE,voters are excited for november despite not really loving the likely nominees,TRUE,FALSE,FALSE,TRUE
TRUE,everyone in family compliments grandmother on how small and feeble she's gotten,TRUE,FALSE,FALSE,TRUE
TRUE,eating entire box of donuts not originally part of evening's plan,TRUE,FALSE,TRUE,TRUE
TRUE,white house pretty sure uzbekistan diplomat stole a bunch of soap,TRUE,TRUE,TRUE,TRUE
TRUE,jared kushner quietly transfers 'solve middle east crisis' to next week's to-do list,TRUE,TRUE,TRUE,TRUE
TRUE,15 years in environment of constant fear somehow fails to rehabilitate prisoner,TRUE,FALSE,TRUE,FALSE
FALSE,internet personality michael buckley on giving 'sex tips' off broadway,TRUE,TRUE,FALSE,TRUE
FALSE,legends of new york's latex ball celebrate the history of voguing,TRUE,TRUE,FALSE,TRUE
TRUE,man unfortunately sleeps like baby,TRUE,FALSE,FALSE,TRUE
TRUE,one last ruben studdard reference wafts gently into the cool evening air,TRUE,TRUE,FALSE,TRUE
TRUE,hubble telescope discovers giant amelia earhart statue on distant planet,TRUE,FALSE,FALSE,TRUE
FALSE,"trump is telling ""jokes,"" but nobody's laughing",TRUE,TRUE,TRUE,TRUE
TRUE,hundreds of miniature sean hannitys burst from roger ailes' corpse,TRUE,TRUE,TRUE,TRUE
FALSE,kellie pickler hilariously misses the buzzer in celebrity 'family feud' fail,TRUE,FALSE,TRUE,TRUE
TRUE,"military institutes new 'don't tell, let me guess' policy",TRUE,TRUE,FALSE,TRUE
FALSE,jeb bush insists he's a washington outsider,FALSE,FALSE,FALSE,TRUE
FALSE,washington post journalist jailed in iran has christmas meal with family,FALSE,FALSE,FALSE,TRUE
FALSE,coloradans who deregistered after trump request for voter data aren't signing up again,TRUE,FALSE,FALSE,TRUE
FALSE,watch vin diesel say 'i am groot' in different languages,TRUE,TRUE,FALSE,TRUE
FALSE,artist's stunning image honors the moment one woman defied a neo-nazi march,FALSE,TRUE,FALSE,TRUE
TRUE,voters glad they got hope in politicians out of system for next election cycle or two,TRUE,TRUE,TRUE,TRUE
FALSE,new year's resolution -- let colleges lead the way to a new normal in cuba,FALSE,TRUE,FALSE,TRUE
FALSE,paris police arrest second couple over notre dame gas cylinders,TRUE,FALSE,FALSE,FALSE
FALSE,my 8 favorite beauty products,FALSE,TRUE,FALSE,TRUE
FALSE,financial burden of cancer can harm quality of life,FALSE,FALSE,FALSE,TRUE
TRUE,high schooler promises to have man's impregnated daughter home by midnight,TRUE,TRUE,FALSE,TRUE
TRUE,cnn anchor interviews al jazeera anchor who interviewed libyan rebels,TRUE,FALSE,FALSE,TRUE
FALSE,the quadruple bottom line: its time has come,FALSE,TRUE,FALSE,TRUE
FALSE,this may be holding you back from repairing a broken relationship,TRUE,FALSE,FALSE,TRUE
FALSE,"in the weeks before trump takes office, obama's mad dash to save public lands",TRUE,TRUE,FALSE,TRUE
FALSE,the changing holiday shopping landscape,FALSE,TRUE,FALSE,TRUE
TRUE,burger king introduces new thing to throw in front of kids after another hellish day at work,TRUE,TRUE,TRUE,TRUE
FALSE,this road sign is a lot less helpful than it looks,TRUE,FALSE,TRUE,TRUE
TRUE,day chalked up as loss by 10:15 a.m.,TRUE,FALSE,TRUE,TRUE
FALSE,"australian lawmaker shoots opponents in campaign ad, draws ire after orlando",TRUE,FALSE,FALSE,TRUE
FALSE,kinda creepy peter pan pranks disney world,TRUE,TRUE,FALSE,TRUE
FALSE,#brownribboncampaign reminds us oscar diversity isn't just black and white,TRUE,FALSE,FALSE,TRUE
TRUE,high school elects gay 45-year-old homecoming king for first time in school history,TRUE,TRUE,FALSE,TRUE
TRUE,george thorogood fan disgusted to learn musician licensed 'bad to the bone' for commercial purposes,TRUE,TRUE,FALSE,TRUE
FALSE,"for america's future, engineering needs to diversify",FALSE,TRUE,FALSE,TRUE
FALSE,darrelle revis to be charged in fight that leaves two men unconscious,TRUE,FALSE,FALSE,TRUE
FALSE,don't pay another bill until you pay this,TRUE,TRUE,FALSE,TRUE
TRUE,move to houseboat regretted by third day,TRUE,FALSE,TRUE,TRUE
TRUE,buick regal named best vehicle in class for idling outside off-track betting parlor,TRUE,FALSE,TRUE,TRUE
TRUE,arizona iced tea unveils new 4-foot-tall cans,TRUE,FALSE,FALSE,TRUE
FALSE,blm's alicia garza launches census project to mobilize black political power,FALSE,FALSE,FALSE,TRUE
FALSE,police audio leaked in killing of unarmed black teen christian taylor,FALSE,FALSE,FALSE,TRUE
FALSE,"for a first-time marathoner, there's strength in numbers",FALSE,FALSE,FALSE,TRUE
FALSE,hate preachers on qatar campus: obama gives qatar undeserved a+ on fighting incitement,TRUE,FALSE,FALSE,TRUE
TRUE,10th-grade prodigy studying mathematics at 10th-grade level,FALSE,FALSE,FALSE,TRUE
FALSE,3 reminders that can help you raise resilient kids,FALSE,TRUE,FALSE,TRUE
TRUE,nation horrified to learn about war in afghanistan while reading up on petraeus sex scandal,TRUE,FALSE,TRUE,TRUE
TRUE,"trump relaxes after debate by slipping back into nice, warm personal reality",TRUE,TRUE,FALSE,TRUE
TRUE,"area liberal no longer recognizes fanciful, wildly inaccurate mental picture of country he lives in",TRUE,TRUE,TRUE,TRUE
TRUE,update: 'the onion' is immediately suspending production on our basketball infographic video directed by brett ratner,TRUE,TRUE,TRUE,TRUE
TRUE,george foreman grill retires to promote own grill,TRUE,TRUE,FALSE,TRUE
TRUE,study finds having it all leading indicator that everything will come crashing down,TRUE,FALSE,TRUE,TRUE
FALSE,"shooting at copenhagen synagogue leaves 1 dead, 2 officers wounded",FALSE,TRUE,FALSE,TRUE
FALSE,paris hilton impersonates kim kardashian for kanye west fashion line,TRUE,TRUE,FALSE,TRUE
TRUE,international space station tented to spray for xenomorphs,TRUE,TRUE,FALSE,TRUE
TRUE,"ex-boyfriend hopes to still be terrible, incompatible friends",TRUE,FALSE,TRUE,FALSE
FALSE,teen accepted into 113 colleges chooses full ride to hbcu,TRUE,TRUE,FALSE,TRUE
FALSE,transgender lawmaker danica roem: trump shows there's 'no barrier' to getting elected,FALSE,TRUE,FALSE,TRUE
TRUE,"shit, friend just said something to obnoxious drunk guy on bus",TRUE,TRUE,FALSE,TRUE
TRUE,weekend encounter with coworker never acknowledged,TRUE,FALSE,FALSE,FALSE
TRUE,study: 74% of home contractors end up accidentally walling themselves in during housing construction,TRUE,TRUE,FALSE,TRUE
TRUE,goth kid builds scary-ass birdhouse,TRUE,TRUE,FALSE,TRUE
TRUE,outbreak of va-va-vooms traced to miniskirt-wearing blonde,TRUE,FALSE,FALSE,TRUE
TRUE,grandmother can't believe they let people with tattoos on price is right,TRUE,FALSE,TRUE,TRUE
FALSE,the '7th heaven' cast reunites for the first time in 8 years,FALSE,TRUE,FALSE,TRUE
TRUE,are we meeting the needs of our nation's rich?,FALSE,FALSE,FALSE,TRUE
FALSE,there is nothing libertarian about conservatives,TRUE,TRUE,FALSE,TRUE
TRUE,yorkshire terrier monogrammed,TRUE,FALSE,FALSE,TRUE
TRUE,pope cleans up dead angel who flew into sistine chapel window,TRUE,TRUE,FALSE,TRUE
TRUE,remainder of ross ice shelf now in smithsonian freezer,TRUE,TRUE,FALSE,TRUE
TRUE,panicked agriculture secretary momentarily forgets what corn is,TRUE,TRUE,FALSE,TRUE
FALSE,an introvert's guide to throwing a solid holiday party,FALSE,TRUE,FALSE,TRUE
TRUE,area client would like a different font,FALSE,FALSE,FALSE,TRUE
FALSE,fifth harmony's lauren jauregui blasts 'toxic' homophobia in poignant twitter exchange,TRUE,FALSE,FALSE,TRUE
TRUE,usda admits weight loss not possible for people who don't like salmon,TRUE,FALSE,TRUE,FALSE
FALSE,six teenagers in britain suspected of killing polish man in hate crime,FALSE,TRUE,FALSE,TRUE
TRUE,cubans: new dictator doing it all wrong,TRUE,TRUE,FALSE,TRUE
TRUE,obama fills out lukewarm glassdoor review after exiting presidency,TRUE,TRUE,FALSE,TRUE
FALSE,"bill henderson, jazz vocalist and actor, dies at 90",FALSE,TRUE,FALSE,TRUE
TRUE,very specific food pyramid recommends two to three shrimp scampis per year,TRUE,FALSE,FALSE,TRUE
TRUE,alaskan gray wolf can't believe no one told him he's got snow on nose,TRUE,TRUE,TRUE,TRUE
FALSE,how to emotionally recover from the election,FALSE,TRUE,FALSE,TRUE
TRUE,man always taking good mood out on friends,TRUE,FALSE,TRUE,TRUE
FALSE,6 essentials for a trash-free lunch,TRUE,FALSE,FALSE,TRUE
TRUE,candidate delighted to be in chair factory,TRUE,TRUE,FALSE,TRUE
TRUE,woman knows exactly which knife she'd grab out of cutlery drawer in event of home invasion,FALSE,TRUE,FALSE,TRUE
TRUE,bored predator drone pumps a few rounds into mountain goat,TRUE,TRUE,FALSE,TRUE
TRUE,30-year-old nes still wasting life playing video games,TRUE,FALSE,FALSE,TRUE
FALSE,schools enact positive change with drama therapy,FALSE,TRUE,FALSE,TRUE
TRUE,world map rearranged to accommodate poor geography skills of americansÂnations ordered alphabetically,TRUE,FALSE,TRUE,TRUE
TRUE,woman leaving meeting worried she came off as too competent,TRUE,FALSE,TRUE,TRUE
FALSE,professor threatened with firing says wheaton college is changing the rules,FALSE,FALSE,FALSE,TRUE
TRUE,"jfk jr. celebrates 10,000th coupling",TRUE,TRUE,FALSE,TRUE
TRUE,man with stupid breaks off co-dependent relationship,TRUE,TRUE,TRUE,TRUE
TRUE,internet pop-up quiz insulting,TRUE,FALSE,TRUE,TRUE
TRUE,suspension of disbelief goes unrewarded,TRUE,TRUE,TRUE,TRUE
FALSE,'the late show' updated trump's election night speech with annotations,TRUE,TRUE,FALSE,TRUE
FALSE,ancient flying beast named after 'avatar' creature,TRUE,TRUE,FALSE,TRUE
FALSE,tennessee senate passes a bill to erect a memorial to 'victims of abortion',TRUE,TRUE,FALSE,TRUE
TRUE,report: no one at white castle wants to make friends,TRUE,FALSE,TRUE,TRUE
TRUE,45-year-old to help candidate understand youth vote,TRUE,TRUE,FALSE,TRUE
TRUE,word 'millennials' forced into headline to boost pageviews,TRUE,FALSE,TRUE,TRUE
TRUE,dozens of social issues thankful they never had to go toe-to-toe with muhammad ali,TRUE,TRUE,TRUE,TRUE
TRUE,fox news struggling to attract younger 60-75 demographic,TRUE,FALSE,FALSE,FALSE
TRUE,"after a string of accidents, u-haul announces closure of aircraft division",TRUE,FALSE,FALSE,TRUE
FALSE,why stakes is too high to bother with white tears,TRUE,TRUE,FALSE,TRUE
FALSE,growing up with the holocaust as a writer,FALSE,TRUE,FALSE,TRUE
FALSE,the surprising way horses can help ease alzheimer's symptoms,FALSE,TRUE,FALSE,TRUE
TRUE,beaver can't wait to get started on dam,TRUE,TRUE,FALSE,TRUE
FALSE,huffpollster: republican women really don't like trump,TRUE,FALSE,FALSE,TRUE
FALSE,what we know so far about the new white house org chart,FALSE,TRUE,FALSE,TRUE
TRUE,morbidly obese man enjoys disabled privileges with motorized cart,TRUE,TRUE,FALSE,TRUE
TRUE,"'no one will push you into running for president,' jeb bush softly whispers before tucking in sleeping grandson",TRUE,TRUE,FALSE,TRUE
TRUE,madcap romp escalates into zany hijinks,TRUE,TRUE,TRUE,TRUE
FALSE,5 longevity secrets from the world's healthiest cultures,FALSE,FALSE,FALSE,TRUE
FALSE,8 perks of being divorced during the holidays,TRUE,FALSE,FALSE,TRUE
TRUE,nation healed by awesome sports highlight,TRUE,TRUE,FALSE,TRUE
FALSE,why moms demand action will participate in day without a woman,TRUE,TRUE,FALSE,TRUE
FALSE,hillary clinton's asian american outreach director leaving campaign,FALSE,FALSE,FALSE,TRUE
FALSE,"interview with louise munson, playwright of luigi",FALSE,FALSE,FALSE,TRUE
FALSE,"suspect reportedly arrested over explosives sent to washington, d.c. area",FALSE,FALSE,FALSE,TRUE
FALSE,writer calls on women of color 'to divest from lena dunham' after controversy,TRUE,FALSE,FALSE,TRUE
TRUE,area dad will only watch things in hd,TRUE,TRUE,FALSE,TRUE
FALSE,the unexpected place you're probably overeating,TRUE,TRUE,FALSE,TRUE
FALSE,don lemon on sean spicer: everyone 'is dumber for having listened to that',TRUE,FALSE,TRUE,TRUE
FALSE,"kansas state refused to investigate sexual assaults because they happened off-campus, lawsuit says",TRUE,FALSE,FALSE,FALSE
FALSE,nfl player avery williamson wears 9/11 cleats despite threat of fine,TRUE,FALSE,FALSE,FALSE
FALSE,trump confidant floats crazy rbg-for-merrick-garland scotus swap,TRUE,TRUE,FALSE,TRUE
TRUE,u.s. continues proud tradition of  diversity on front lines,TRUE,FALSE,FALSE,FALSE
FALSE,south korean president meets north korea's kim jong un to talk trump summit,FALSE,FALSE,FALSE,TRUE
TRUE,nation's financial advisors recommend capturing magical creature that grants wishes,TRUE,TRUE,FALSE,TRUE
FALSE,"michelle, ross and carson on the wild ride to 'rupaul's drag race'",TRUE,TRUE,FALSE,TRUE
TRUE,content writer awkwardly shows parents around website where he works,TRUE,FALSE,FALSE,TRUE
FALSE,possible viking find could rewrite north american history,TRUE,TRUE,FALSE,TRUE
FALSE,"new details emerge in forgotten murder that snared attorney, highway patrolmen",FALSE,FALSE,FALSE,FALSE
TRUE,watching faces of students as they finish 'the lottery' highlight of english teacher's year,FALSE,TRUE,FALSE,TRUE
TRUE,no one in prison sure how jared fogle still eating subway every meal,TRUE,FALSE,TRUE,FALSE
FALSE,sean spicer says donald trump is a 'champion' of first amendment,FALSE,TRUE,FALSE,TRUE
FALSE,uncovered california: community college students' quest for mental health services,FALSE,TRUE,FALSE,TRUE
FALSE,debra messing doesn't want you to freak out about a 'will & grace' revival just yet (update),FALSE,FALSE,FALSE,TRUE
TRUE,nation delighted as many famous people in same room together,TRUE,TRUE,FALSE,TRUE
TRUE,area man winded after particularly lengthy wendy's order,TRUE,FALSE,TRUE,FALSE
FALSE,the 6 real reasons i'm happy to be married,TRUE,TRUE,FALSE,TRUE
TRUE,biden busted in dnc parking lot selling bootleg 'i'm with her' t-shirts,TRUE,FALSE,TRUE,TRUE
TRUE,white person waved past beeping walgreens security barrier,TRUE,FALSE,FALSE,TRUE
FALSE,khloe kardashian says no one was doing cocaine at kylie jenner's graduation party,FALSE,FALSE,FALSE,FALSE
TRUE,genuine happiness now seen only on game shows,TRUE,FALSE,FALSE,FALSE
FALSE,chewbacca just got himself a 'chewbacca mom' mask,TRUE,TRUE,FALSE,TRUE
FALSE,yet another donald trump pick has a habit of spreading dangerous conspiracy theories,TRUE,FALSE,FALSE,TRUE
TRUE,dog trying its absolute hardest,TRUE,FALSE,FALSE,TRUE
TRUE,mississippi bans soft drinks smaller than 20 ounces,TRUE,FALSE,FALSE,TRUE
FALSE,"explosion at fedex facility outside san antonio may be linked to austin bombings, fbi says",FALSE,FALSE,FALSE,TRUE
FALSE,"cupid cop gave out roses, cards on valentine's day instead of tickets",TRUE,TRUE,FALSE,TRUE
FALSE,"fox news host disavows internment camps, after panelists suggest rounding up muslims",TRUE,FALSE,FALSE,FALSE
FALSE,reince priebus says it's 'too late' for a new candidate to stop trump,TRUE,FALSE,FALSE,TRUE
FALSE,minnesota cafÃ© charges 35 cent 'fee' to protest minimum wage hike,TRUE,FALSE,FALSE,FALSE
TRUE,asshole from plane greeted at baggage claim by whole family,TRUE,TRUE,FALSE,TRUE
FALSE,an american dreamer in the age of trump,FALSE,TRUE,FALSE,TRUE
FALSE,hillary clinton celebrates confederate flag's removal at mlk day ceremony,TRUE,FALSE,FALSE,TRUE
FALSE,david brooks: obama has a 'manhood problem in the middle east',TRUE,FALSE,FALSE,TRUE
FALSE,why terrorists attack us,TRUE,FALSE,FALSE,TRUE
TRUE,everyone proud of grandma for staying awake,FALSE,TRUE,FALSE,TRUE
FALSE,the nypd has secretly been spying on cell phones since 2008,TRUE,TRUE,FALSE,TRUE
FALSE,republicans urge obama administration to crack down on sanctuary cities,FALSE,FALSE,FALSE,TRUE
TRUE,floor plan of retirement community 90% defibrillator locations,TRUE,FALSE,FALSE,TRUE
FALSE,voters in 14 states navigating new rules while trying to cast ballots,FALSE,FALSE,FALSE,TRUE
TRUE,arne duncan stressed about preparing for standardized secretary of education exam,TRUE,FALSE,FALSE,FALSE
TRUE,tom brokaw touched so many women would go out of their way to defend filthy old pervert like himself,TRUE,TRUE,TRUE,TRUE
FALSE,stop complaining about the evolution of text language. period.,FALSE,TRUE,TRUE,TRUE
TRUE,half-dressed man frantically scrambles out of home after hearing toyotathon deals won't last long,TRUE,FALSE,FALSE,TRUE
TRUE,"tech is the future, reports local dad",FALSE,TRUE,FALSE,TRUE
TRUE,trump fulfills campaign promise of pushing major immigration decision on someone else so he can watch tv,TRUE,TRUE,TRUE,TRUE
FALSE,communication matters: getting your message out,FALSE,FALSE,FALSE,FALSE
TRUE,son surprised dad knows johnny cash song,FALSE,TRUE,FALSE,TRUE
TRUE,man suddenly regretting asking to be taken seriously by peers,TRUE,TRUE,TRUE,TRUE
TRUE,"eleven-year-old has miniskirt, pumps, vague notion of what sex is",TRUE,FALSE,FALSE,TRUE
TRUE,cinemax director wins award for skinematography,TRUE,TRUE,FALSE,TRUE
TRUE,doctor unable to hide his excitement from patient with ultra-rare disease,TRUE,TRUE,FALSE,TRUE
FALSE,dozens injured after trains collide in pennsylvania,FALSE,FALSE,FALSE,TRUE
FALSE,"ed sheeran sang 'chasing cars' at a wedding, and now we're swooning",FALSE,TRUE,FALSE,TRUE
TRUE,'game of thrones' producers reveal series moved beyond show's written script halfway through current season,TRUE,TRUE,FALSE,TRUE
TRUE,girls scouts announces they'll never ever let gross fucking boys in,TRUE,TRUE,TRUE,TRUE
FALSE,un rebukes trump's jerusalem move in overwhelming vote,FALSE,TRUE,FALSE,TRUE
FALSE,father's day tribute to a family man,FALSE,TRUE,FALSE,TRUE
TRUE,white house: 'this is not the geologic era to debate gun control',FALSE,FALSE,FALSE,TRUE
FALSE,professors try to figure out what 'bae' and 'on fleek' mean,TRUE,FALSE,FALSE,TRUE
FALSE,house republican spending bill seeks to block obama's carbon rules,TRUE,FALSE,FALSE,TRUE
TRUE,fred durst spray paints 'limp bizkit' on bridge,TRUE,FALSE,FALSE,TRUE
FALSE,democrats shouldn't panic over one poll showing donald trump ahead,FALSE,FALSE,FALSE,FALSE
TRUE,bored kim jong-un stacks entire north korean populace into human pyramid to kill time,TRUE,TRUE,TRUE,TRUE
FALSE,how humans are laying out the welcome mat for mosquitoes and the diseases they carry,TRUE,TRUE,FALSE,TRUE
FALSE,jennifer lawrence honored robert de niro at the glaad media awards the only way she knows how,TRUE,FALSE,FALSE,TRUE
FALSE,11 unexpected ways to use grapefruit,FALSE,TRUE,FALSE,TRUE
TRUE,study: 90% of all meowing comes from owners trying to get cats to meow back,TRUE,FALSE,TRUE,TRUE
FALSE,14 photos that show the special bond between moms and daughters,FALSE,TRUE,FALSE,TRUE
FALSE,'star wars' fans are freaking out because 'jedi' in 'the last jedi' is plural,TRUE,FALSE,FALSE,TRUE
TRUE,study: headaches are the body's way of communicating it wants pills,FALSE,FALSE,FALSE,TRUE
FALSE,how jimmy carter learned to make his wife rosalynn a 'full' partner,TRUE,TRUE,FALSE,TRUE
FALSE,gop congressman complains women are 'in my grill' over obamacare repeal,TRUE,TRUE,TRUE,TRUE
FALSE,"religious leaders, groups are appalled by trump's immigration orders",FALSE,FALSE,FALSE,TRUE
TRUE,lice having blast trying out different wigs at costume shop,TRUE,FALSE,FALSE,TRUE
FALSE,10 places you wouldn't have gone 10 years ago,TRUE,TRUE,FALSE,TRUE
FALSE,chicago's top prosecutor will not try the officer who killed laquan mcdonald,TRUE,FALSE,FALSE,TRUE
FALSE,'big eyes' is about the 'most quiet feminist you've ever met',FALSE,FALSE,FALSE,TRUE
FALSE,bloomberg gadfly debuts in bid to shake-up financial commentary space,FALSE,FALSE,FALSE,TRUE
FALSE,harry reid: republicans are 'acting as puppets for the nra',TRUE,FALSE,FALSE,TRUE
TRUE,little tobacco hit with $3.5 hundred lawsuit,TRUE,FALSE,FALSE,TRUE
FALSE,"women in business q&a: rebecca henderson, group president, randstad professional solutions",FALSE,FALSE,FALSE,TRUE
TRUE,"mike pence disappointed in the 200,000 husbands and fathers who permitted women to attend march",TRUE,TRUE,TRUE,TRUE
TRUE,"jeff flake delivers searing, critical applause for trump during state of the union",TRUE,TRUE,FALSE,TRUE
FALSE,michelle obama explains in no uncertain terms why she won't run for office,FALSE,TRUE,FALSE,TRUE
FALSE,"republican food stamp bill would cut benefits, but not the size of government",TRUE,FALSE,FALSE,TRUE
FALSE,russians mint 'in trump we trust' coin ahead of u.s. inauguration,TRUE,FALSE,FALSE,TRUE
FALSE,kristen wiig's fake trailer from 'jimmy kimmel' needs to be made into a real movie,TRUE,TRUE,FALSE,TRUE
FALSE,patients with limited english are more likely to return to the er,FALSE,FALSE,FALSE,TRUE
FALSE,"dear baby boomers, step aside",TRUE,TRUE,FALSE,TRUE
FALSE,don't spend a cent on bitcoin until you see john oliver's cryptocurrency warning,TRUE,TRUE,FALSE,TRUE
FALSE,celebrities mourn anne meara on twitter after news of her death,FALSE,FALSE,FALSE,FALSE
FALSE,here's what you need to know about obamacare enrollment this year,FALSE,TRUE,FALSE,TRUE
TRUE,relationship experts recommend single women try bathing in open stream until suitor glimpses them through trees,TRUE,TRUE,FALSE,TRUE
TRUE,married couple longs for days when they only quietly resented one another,TRUE,TRUE,TRUE,TRUE
TRUE,group of friends chanting 'shots' make compelling point,FALSE,FALSE,FALSE,TRUE
TRUE,blind date pronounces every syllable of word 'comfortable',TRUE,FALSE,FALSE,TRUE
FALSE,to hope again,TRUE,TRUE,FALSE,TRUE
FALSE,the science-backed reason to see your therapist in the morning,FALSE,TRUE,FALSE,TRUE
FALSE,turkish president: no muslim family should engage in birth control,TRUE,FALSE,FALSE,TRUE
FALSE,claire danes is expecting baby number two with hugh dancy,FALSE,FALSE,FALSE,FALSE
FALSE,vlogger shamed in walmart fitting room because she might 'stretch' clothes,TRUE,FALSE,FALSE,TRUE
FALSE,"at the university of texas,  echoes of its confederate past reverberate in the present",FALSE,FALSE,FALSE,TRUE
FALSE,trump hints at obamacare replacement that would look nothing like what republicans have in mind,TRUE,TRUE,FALSE,TRUE
TRUE,bad-ass engagement ring also tells the time and temperature,TRUE,FALSE,FALSE,TRUE
FALSE,director paul feig says 'men have to speak out' after weinstein sexual assault allegations,FALSE,TRUE,FALSE,TRUE
TRUE,advertising firm unveils new mute-resistant commercials,FALSE,TRUE,FALSE,TRUE
TRUE,rookie justice gorsuch assigned to supreme court overnight shift,TRUE,TRUE,FALSE,TRUE
FALSE,mike pence takes oath of office as country's next vice president,FALSE,TRUE,FALSE,TRUE
TRUE,rex tillerson blindsided by news he still worked for state department,TRUE,TRUE,TRUE,TRUE
